Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Target
A12,30,A31,A45,1600,A62,A72,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A63,A73,5,A95,A101,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A64,A74,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A65,A75,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A61,A71,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A62,A72,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A63,A73,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A64,A74,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A65,A75,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A61,A71,5,A95,A101,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A62,A72,3,A93,A101,4,A124,41,A142,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A63,A73,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A64,A74,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A65,A75,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A61,A71,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A62,A72,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A63,A73,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A64,A74,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A65,A75,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A61,A71,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A62,A72,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A63,A73,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A64,A74,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A65,A75,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A61,A71,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A62,A72,5,A95,A101,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A63,A73,3,A93,A101,4,A124,41,A142,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A64,A74,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A65,A75,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A61,A71,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A62,A72,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A63,A73,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A64,A74,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A65,A75,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A61,A71,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A62,A72,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A63,A73,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A64,A74,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A65,A75,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A61,A71,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A62,A72,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A63,A73,5,A95,A101,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A64,A74,3,A93,A101,4,A124,41,A142,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A65,A75,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A61,A71,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A62,A72,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A63,A73,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A64,A74,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A65,A75,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A61,A71,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A62,A72,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A63,A73,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A64,A74,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A65,A75,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A61,A71,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A62,A72,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A63,A73,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A64,A74,5,A95,A101,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A65,A75,3,A93,A101,4,A124,41,A142,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A61,A71,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A62,A72,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A63,A73,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A64,A74,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A11,10,A32,A40,2000,A63,A73,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A64,A74,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A65,A75,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A61,A71,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A62,A72,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A63,A73,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A64,A74,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A65,A75,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A61,A71,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A62,A72,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A63,A73,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A64,A74,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A65,A75,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A61,A71,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A62,A72,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A63,A73,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A64,A74,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A65,A75,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A61,A71,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A62,A72,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A63,A73,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A64,A74,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A65,A75,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A61,A71,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A62,A72,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A63,A73,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A64,A74,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A65,A75,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A61,A71,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A62,A72,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A63,A73,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A64,A74,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A65,A75,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A61,A71,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A62,A72,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A63,A73,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A64,A74,3,A93,A101,4,A124,41,A142,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A65,A75,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A61,A71,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A62,A72,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A12,36,A33,A44,1700,A64,A74,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A65,A75,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A61,A71,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A62,A72,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A63,A73,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A64,A74,5,A95,A101,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A65,A75,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A61,A71,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A62,A72,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A63,A73,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A64,A74,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A65,A75,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A61,A71,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A62,A72,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A63,A73,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A64,A74,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A65,A75,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A61,A71,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A62,A72,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A63,A73,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A64,A74,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A65,A75,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A61,A71,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A62,A72,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A63,A73,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A64,A74,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A65,A75,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A61,A71,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A62,A72,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A63,A73,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A64,A74,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A65,A75,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A61,A71,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A62,A72,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A63,A73,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A64,A74,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A65,A75,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A61,A71,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A62,A72,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A63,A73,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A64,A74,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A65,A75,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A61,A71,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A62,A72,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A63,A73,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A64,A74,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A65,A75,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A61,A71,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A62,A72,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A63,A73,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A64,A74,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A65,A75,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A61,A71,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A62,A72,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A63,A73,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A64,A74,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A65,A75,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A61,A71,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A43,2000,A62,A72,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A63,A73,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A64,A74,4,A92,A101,3,A122,39,A141,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A65,A75,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A61,A71,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A62,A72,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A63,A73,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A64,A74,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A65,A75,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A61,A71,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A62,A72,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A63,A73,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A64,A74,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A65,A75,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A61,A71,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A11,10,A33,A44,2000,A64,A71,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A12,36,A34,A42,1700,A65,A72,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A13,22,A30,A41,1200,A61,A73,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A14,18,A31,A45,1500,A62,A74,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A12,30,A32,A40,1600,A63,A75,4,A92,A101,3,A122,39,A143,A152,1,A174,1,A191,A202,1
A11,24,A34,A42,1950,A64,A71,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A65,A72,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A61,A73,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A62,A74,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A63,A75,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A64,A71,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A65,A72,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A61,A73,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A62,A74,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A63,A75,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A64,A71,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A65,A72,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A44,2000,A61,A73,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A62,A74,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A63,A75,4,A92,A101,3,A122,39,A143,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A64,A71,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A65,A72,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A61,A73,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A62,A74,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A63,A75,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A64,A71,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A65,A72,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A61,A73,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A62,A74,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A63,A75,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A64,A71,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A65,A72,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A61,A73,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A44,2000,A62,A74,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A63,A75,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A64,A71,4,A92,A101,3,A122,39,A143,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A65,A72,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A61,A73,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A62,A74,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A63,A75,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A64,A71,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A65,A72,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A61,A73,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A62,A74,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A63,A75,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A64,A71,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A65,A72,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A61,A73,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A62,A74,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A44,2000,A63,A75,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A64,A71,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A65,A72,4,A92,A101,3,A122,39,A143,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A61,A73,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A62,A74,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A63,A75,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A64,A71,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A31,A45,900,A65,A72,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A32,A40,2000,A61,A73,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A34,A42,1050,A62,A74,6,A91,A102,1,A121,30,A141,A151,3,A174,2,A191,A202,2
A12,30,A30,A41,1600,A63,A75,4,A92,A101,3,A122,39,A143,A152,1,A173,1,A191,A202,1
A14,18,A33,A44,1500,A64,A71,5,A95,A103,5,A123,35,A141,A153,0,A172,2,A192,A202,2
A11,24,A31,A45,1950,A65,A72,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A32,A40,1050,A61,A73,6,A91,A102,1,A121,30,A141,A151,2,A174,2,A191,A202,2
A12,36,A34,A42,1700,A62,A74,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
A14,15,A30,A41,1500,A63,A75,5,A95,A103,5,A123,32,A141,A153,0,A172,2,A192,A202,2
A11,10,A33,A44,2000,A64,A71,3,A93,A101,4,A124,38,A142,A152,1,A174,1,A191,A202,1
A13,22,A30,A49,1200,A65,A72,6,A91,A102,2,A121,45,A143,A151,2,A173,2,A191,A202,2
A12,30,A31,A45,1600,A61,A73,4,A92,A101,3,A122,39,A143,A152,1,A174,1,A191,A202,1
A14,18,A32,A40,1500,A62,A74,5,A95,A103,5,A123,35,A143,A153,0,A172,2,A192,A202,2
A11,24,A34,A42,1950,A63,A75,3,A93,A101,4,A124,41,A141,A152,1,A173,1,A191,A202,1
A13,12,A30,A41,1000,A64,A71,6,A91,A102,1,A121,30,A142,A151,3,A174,2,A191,A202,2
A12,36,A33,A44,1700,A65,A72,4,A92,A101,2,A122,46,A143,A152,1,A173,1,A191,A202,1
