Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Target
A14,60,A33,A43,150100,A61,A72,3,A95,A103,1,A124,20,A143,A151,2,A171,1,A192,A202,2
A12,12,A34,A44,151200,A62,A73,1,A94,A102,4,A123,35,A142,A151,1,A171,2,A192,A202,1
A13,24,A31,A45,152300,A63,A74,3,A91,A101,3,A121,27,A143,A151,3,A172,1,A192,A202,2
A11,36,A32,A46,153400,A65,A75,2,A92,A103,2,A122,30,A141,A151,1,A171,2,A192,A202,1
A14,48,A33,A48,154500,A61,A71,4,A93,A101,1,A124,22,A143,A151,2,A173,3,A192,A202,2
A12,60,A34,A49,155600,A62,A72,3,A95,A102,2,A123,28,A142,A151,3,A171,1,A192,A202,1
A13,12,A31,A410,156700,A63,A73,1,A94,A101,1,A121,35,A141,A151,1,A171,3,A192,A202,2
A11,24,A32,A40,157800,A65,A74,2,A91,A103,4,A122,20,A143,A151,2,A171,2,A192,A202,1
A14,36,A33,A41,158900,A61,A75,3,A92,A101,3,A124,23,A142,A151,1,A171,1,A192,A202,2
A12,48,A34,A42,160000,A62,A71,4,A93,A102,2,A123,33,A143,A151,2,A173,2,A192,A202,1
A13,60,A31,A43,161100,A63,A72,1,A95,A103,1,A121,29,A141,A151,3,A171,1,A192,A202,2
A11,12,A32,A44,162200,A65,A73,3,A94,A101,2,A122,27,A142,A151,2,A171,3,A192,A202,1
A14,24,A33,A45,163300,A61,A74,4,A91,A103,1,A124,25,A143,A151,1,A171,2,A192,A202,2
A12,36,A34,A46,164400,A62,A75,2,A92,A101,3,A123,30,A141,A151,3,A173,1,A192,A202,1
A13,48,A31,A48,165500,A63,A71,1,A93,A102,2,A121,22,A143,A151,2,A172,2,A192,A202,2
A11,60,A32,A49,166600,A65,A72,4,A95,A101,1,A122,35,A141,A151,1,A171,3,A192,A202,1
A14,12,A33,A410,167700,A61,A73,3,A94,A103,4,A124,28,A143,A151,3,A171,1,A192,A202,2
A12,24,A34,A40,168800,A62,A74,2,A91,A101,2,A123,30,A142,A151,1,A171,2,A192,A202,1
A13,36,A31,A41,169900,A63,A75,3,A92,A103,1,A121,26,A143,A151,2,A172,1,A192,A202,2
A11,48,A32,A42,171000,A65,A71,1,A93,A101,4,A122,29,A141,A151,1,A173,2,A192,A202,1
A14,60,A33,A43,172100,A61,A72,2,A95,A102,2,A124,27,A143,A151,2,A171,3,A192,A202,2
A12,12,A34,A44,173200,A62,A73,4,A94,A103,1,A123,20,A142,A151,3,A171,1,A192,A202,1
A13,24,A31,A45,174300,A63,A74,1,A91,A101,3,A121,33,A143,A151,2,A172,2,A192,A202,2
A11,36,A32,A46,175400,A65,A75,3,A92,A103,2,A122,22,A141,A151,1,A171,3,A192,A202,1
A14,48,A33,A48,176500,A61,A71,1,A93,A101,4,A124,35,A143,A151,3,A173,1,A192,A202,2
A12,60,A34,A49,177600,A62,A72,2,A95,A103,2,A123,29,A142,A151,2,A171,2,A192,A202,1
A13,12,A31,A410,178700,A63,A73,1,A94,A101,1,A121,20,A141,A151,1,A171,3,A192,A202,2
A11,24,A32,A40,179800,A65,A74,4,A91,A103,3,A122,32,A143,A151,3,A171,1,A192,A202,1
A14,36,A33,A41,180900,A61,A75,2,A92,A101,1,A124,25,A142,A151,2,A171,2,A192,A202,2
A12,48,A34,A42,182000,A62,A71,3,A93,A102,4,A123,30,A143,A151,1,A173,1,A192,A202,1
A13,60,A31,A43,183100,A63,A72,1,A95,A101,2,A121,26,A141,A151,3,A171,3,A192,A202,2
A11,12,A32,A44,184200,A65,A73,2,A94,A103,1,A122,22,A142,A151,2,A171,1,A192,A202,1
A14,24,A33,A45,185300,A61,A74,4,A91,A101,3,A124,27,A143,A151,3,A171,2,A192,A202,2
A12,36,A34,A46,186400,A62,A75,2,A92,A103,1,A123,25,A141,A151,1,A173,3,A192,A202,1
A13,48,A31,A48,187500,A63,A71,3,A93,A101,2,A121,30,A143,A151,2,A172,1,A192,A202,2
A11,60,A32,A49,188600,A65,A72,4,A95,A103,1,A122,35,A141,A151,1,A171,2,A192,A202,1
A14,12,A33,A410,189700,A61,A73,1,A94,A101,3,A124,26,A143,A151,2,A171,1,A192,A202,2
A12,24,A34,A40,190800,A62,A74,3,A91,A103,2,A123,29,A142,A151,3,A171,3,A192,A202,1
A13,36,A31,A41,191900,A63,A75,2,A92,A101,4,A121,20,A143,A151,1,A172,2,A192,A202,2
A11,48,A32,A42,193000,A65,A71,1,A93,A103,1,A122,33,A141,A151,2,A173,3,A192,A202,1
A14,60,A33,A43,194100,A61,A72,2,A95,A101,2,A124,22,A143,A151,3,A171,2,A192,A202,2
A12,12,A34,A44,195200,A62,A73,3,A94,A103,1,A123,35,A142,A151,1,A171,3,A192,A202,1
A13,24,A31,A45,196300,A63,A74,4,A91,A101,2,A121,26,A143,A151,2,A172,1,A192,A202,2
A11,36,A32,A46,197400,A65,A75,3,A92,A103,3,A122,30,A141,A151,1,A171,2,A192,A202,1
A14,48,A33,A48,198500,A61,A71,1,A93,A101,4,A124,27,A143,A151,3,A173,1,A192,A202,2
A12,60,A34,A49,199600,A62,A72,4,A95,A103,2,A123,21,A142,A151,2,A171,1,A192,A202,1
A11,24,A32,A40,200700,A65,A73,1,A94,A101,2,A122,25,A142,A151,1,A171,3,A192,A202,2
A14,36,A33,A41,201800,A61,A74,4,A91,A103,3,A124,28,A143,A151,2,A171,2,A192,A202,1
A12,48,A34,A42,202900,A62,A75,2,A92,A101,1,A123,22,A141,A151,3,A173,1,A192,A202,2
A13,60,A31,A43,204000,A63,A71,3,A93,A102,4,A121,35,A143,A151,1,A172,2,A192,A202,1
A11,12,A32,A44,205100,A65,A72,1,A95,A103,1,A122,30,A142,A151,2,A171,3,A192,A202,2
A14,24,A33,A45,206200,A61,A73,2,A94,A101,3,A124,26,A143,A151,1,A171,1,A192,A202,1
A12,36,A34,A46,207300,A62,A74,4,A91,A103,1,A123,27,A141,A151,2,A171,2,A192,A202,2
A13,48,A31,A48,208400,A63,A75,3,A92,A101,2,A121,20,A143,A151,1,A172,1,A192,A202,1
A11,60,A32,A49,209500,A65,A71,4,A93,A103,4,A122,29,A143,A151,3,A173,2,A192,A202,2
A14,12,A33,A410,210600,A61,A72,1,A95,A101,2,A124,25,A141,A151,1,A171,3,A192,A202,1
A12,24,A34,A40,211700,A62,A73,3,A94,A103,1,A123,30,A142,A151,2,A171,1,A192,A202,2
A13,36,A31,A41,212800,A63,A74,2,A91,A101,3,A121,22,A143,A151,1,A172,2,A192,A202,1
A11,48,A32,A42,213900,A65,A75,4,A92,A103,2,A122,28,A143,A151,3,A171,3,A192,A202,2
A14,60,A33,A43,215000,A61,A71,1,A93,A101,1,A124,35,A141,A151,1,A171,1,A192,A202,1
A12,12,A34,A44,216100,A62,A72,2,A95,A103,2,A123,26,A142,A151,3,A171,2,A192,A202,2
A13,24,A31,A45,217200,A63,A73,4,A94,A101,3,A121,30,A143,A151,1,A172,3,A192,A202,1
A11,36,A32,A46,218300,A65,A74,1,A91,A103,4,A122,20,A143,A151,2,A171,1,A192,A202,2
A14,48,A33,A48,219400,A61,A75,2,A92,A101,3,A124,33,A143,A151,1,A171,3,A192,A202,1
A12,60,A34,A49,220500,A62,A71,1,A93,A103,1,A123,27,A141,A151,2,A171,2,A192,A202,2
A13,12,A31,A410,221600,A63,A72,2,A95,A101,3,A121,35,A143,A151,3,A171,1,A192,A202,1
A11,24,A32,A40,222700,A65,A73,3,A94,A103,1,A122,29,A142,A151,1,A171,2,A192,A202,2
A14,36,A33,A41,223800,A61,A74,4,A91,A101,2,A124,30,A143,A151,2,A171,3,A192,A202,1
A12,48,A34,A42,224900,A62,A75,1,A92,A103,3,A123,20,A141,A151,1,A171,1,A192,A202,2
A13,60,A31,A43,226000,A63,A71,2,A93,A101,4,A121,28,A143,A151,2,A172,2,A192,A202,1
A11,12,A32,A44,227100,A65,A72,3,A95,A103,1,A122,22,A142,A151,3,A171,3,A192,A202,2
A14,24,A33,A45,228200,A61,A73,1,A94,A101,2,A124,25,A143,A151,1,A171,1,A192,A202,1
A12,36,A34,A46,229300,A62,A74,2,A91,A103,3,A123,27,A141,A151,2,A171,2,A192,A202,2
A13,48,A31,A48,230400,A63,A75,4,A92,A101,1,A121,30,A143,A151,3,A171,3,A192,A202,1
A11,60,A32,A49,231500,A65,A71,1,A93,A103,2,A122,35,A141,A151,1,A171,2,A192,A202,2
A14,12,A33,A410,232600,A61,A72,2,A95,A101,3,A124,26,A143,A151,2,A171,3,A192,A202,1
A12,24,A34,A40,233700,A62,A73,1,A94,A103,1,A123,20,A142,A151,3,A171,1,A192,A202,2
A13,36,A31,A41,234800,A63,A74,2,A91,A101,4,A121,29,A143,A151,1,A172,2,A192,A202,1
A11,48,A32,A42,235900,A65,A75,3,A92,A103,1,A122,30,A143,A151,2,A171,3,A192,A202,2
A14,60,A33,A43,237000,A61,A71,4,A93,A101,2,A124,33,A141,A151,1,A171,1,A192,A202,1
A12,12,A34,A44,238100,A62,A72,2,A95,A103,1,A123,25,A142,A151,3,A171,2,A192,A202,2
A13,24,A31,A45,239200,A63,A73,3,A94,A101,3,A121,22,A143,A151,1,A172,3,A192,A202,1
A11,36,A32,A46,240300,A65,A74,2,A91,A103,4,A122,28,A143,A151,2,A171,1,A192,A202,2
A14,48,A33,A48,241400,A61,A75,1,A92,A101,1,A124,27,A143,A151,1,A171,3,A192,A202,1
A12,60,A34,A49,242500,A62,A71,3,A93,A103,2,A123,20,A141,A151,3,A171,2,A192,A202,2
A13,12,A31,A410,243600,A63,A72,4,A95,A101,1,A121,35,A143,A151,1,A171,1,A192,A202,1
A11,24,A32,A40,244700,A65,A73,1,A94,A103,3,A122,30,A142,A151,2,A171,3,A192,A202,2
A14,36,A33,A41,245800,A61,A74,2,A91,A101,1,A124,26,A143,A151,1,A171,2,A192,A202,1
A12,48,A34,A42,246900,A62,A75,3,A92,A103,2,A123,25,A141,A151,3,A171,3,A192,A202,2
A13,60,A31,A43,248000,A63,A71,4,A93,A101,4,A121,28,A143,A151,1,A172,1,A192,A202,1
A11,12,A32,A44,249100,A65,A72,1,A95,A103,2,A122,22,A142,A151,2,A171,3,A192,A202,2
A14,24,A33,A45,250200,A61,A73,3,A94,A101,1,A124,27,A143,A151,1,A171,1,A192,A202,1
A12,36,A34,A46,251300,A62,A74,2,A91,A103,3,A123,30,A141,A151,3,A171,2,A192,A202,2
A13,48,A31,A48,252400,A63,A75,1,A92,A101,4,A121,35,A143,A151,1,A171,3,A192,A202,1
A11,60,A32,A49,253500,A65,A71,2,A93,A103,1,A122,20,A141,A151,2,A171,1,A192,A202,2
A14,12,A33,A410,254600,A61,A72,3,A95,A101,3,A124,29,A143,A151,1,A171,3,A192,A202,1
A12,24,A34,A40,255700,A62,A73,4,A94,A103,1,A123,25,A142,A151,3,A171,2,A192,A202,2
A13,36,A31,A41,256800,A63,A74,1,A91,A101,2,A121,27,A143,A151,1,A172,3,A192,A202,1
A11,48,A32,A42,257900,A65,A75,2,A92,A103,3,A122,22,A143,A151,3,A171,1,A192,A202,2
A14,60,A33,A43,259000,A61,A71,4,A93,A101,1,A124,30,A141,A151,1,A171,3,A192,A202,1
A12,12,A34,A44,260100,A62,A72,2,A95,A103,2,A123,35,A142,A151,2,A171,2,A192,A202,2
A13,24,A31,A45,261200,A63,A73,3,A94,A101,3,A121,26,A143,A151,1,A172,1,A192,A202,1
A11,36,A32,A46,262300,A65,A74,4,A91,A103,1,A122,28,A143,A151,2,A171,3,A192,A202,2
A14,48,A33,A48,263400,A61,A75,3,A92,A101,2,A124,20,A143,A151,1,A171,1,A192,A202,1
A12,60,A34,A49,264500,A62,A71,1,A93,A103,3,A123,33,A141,A151,2,A171,3,A192,A202,2
A13,12,A31,A410,265600,A63,A72,2,A95,A101,1,A121,27,A143,A151,3,A171,2,A192,A202,1
A11,24,A32,A40,266700,A65,A73,3,A94,A103,2,A122,35,A142,A151,1,A171,1,A192,A202,2
A14,36,A33,A41,267800,A61,A74,4,A91,A101,3,A124,22,A143,A151,2,A171,3,A192,A202,1
A12,48,A34,A42,268900,A62,A75,1,A92,A103,1,A123,29,A141,A151,3,A171,2,A192,A202,2
A13,60,A31,A43,270000,A63,A71,2,A93,A101,3,A121,20,A143,A151,1,A172,3,A192,A202,1
A11,12,A32,A44,271100,A65,A72,4,A95,A103,2,A122,28,A142,A151,2,A171,1,A192,A202,2
A14,24,A33,A45,272200,A61,A73,3,A94,A101,1,A124,25,A143,A151,1,A171,3,A192,A202,1
A12,36,A34,A46,273300,A62,A74,2,A91,A103,4,A123,27,A141,A151,3,A171,2,A192,A202,2
A13,48,A31,A48,274400,A63,A75,1,A92,A101,3,A121,33,A143,A151,1,A171,1,A192,A202,1
A11,60,A32,A49,275500,A65,A71,2,A93,A103,1,A122,30,A141,A151,2,A171,3,A192,A202,2
A14,12,A33,A410,276600,A61,A72,4,A95,A101,2,A124,22,A143,A151,1,A171,1,A192,A202,1
A12,24,A34,A40,277700,A62,A73,1,A94,A103,3,A123,35,A142,A151,3,A171,2,A192,A202,2
A13,36,A31,A41,278800,A63,A74,3,A91,A101,1,A121,26,A143,A151,1,A172,3,A192,A202,1
A11,48,A32,A42,279900,A65,A75,2,A92,A103,2,A122,29,A143,A151,2,A171,1,A192,A202,2
A14,60,A33,A43,281000,A61,A71,4,A93,A101,3,A124,25,A141,A151,1,A171,3,A192,A202,1
A12,12,A34,A44,282100,A62,A72,2,A95,A103,1,A123,30,A142,A151,2,A171,2,A192,A202,2
A13,24,A31,A45,283200,A63,A73,4,A94,A101,2,A121,22,A143,A151,1,A172,1,A192,A202,1
A11,36,A32,A46,284300,A65,A74,1,A91,A103,3,A122,27,A143,A151,3,A171,3,A192,A202,2
A14,48,A33,A48,285400,A61,A75,4,A92,A101,1,A124,35,A143,A151,1,A171,2,A192,A202,1
A12,60,A34,A49,286500,A62,A71,3,A93,A103,2,A123,25,A141,A151,2,A171,3,A192,A202,2
A13,12,A31,A410,287600,A63,A72,1,A95,A101,4,A121,20,A143,A151,1,A171,1,A192,A202,1
A11,24,A32,A40,288700,A65,A73,2,A94,A103,3,A122,28,A142,A151,2,A171,3,A192,A202,2
A14,36,A33,A41,289800,A61,A74,1,A91,A101,1,A124,30,A143,A151,3,A171,1,A192,A202,1
A12,48,A34,A42,290900,A62,A75,3,A92,A103,2,A123,33,A141,A151,1,A171,3,A192,A202,2
A13,60,A31,A43,292000,A63,A71,2,A93,A101,1,A121,35,A143,A151,2,A172,2,A192,A202,1
A11,12,A32,A44,293100,A65,A72,4,A95,A103,3,A122,27,A142,A151,3,A171,3,A192,A202,2
A14,24,A33,A45,294200,A61,A73,1,A94,A101,2,A124,22,A143,A151,1,A171,1,A192,A202,1
A12,36,A34,A46,295300,A62,A74,2,A91,A103,4,A123,29,A141,A151,2,A171,2,A192,A202,2
A13,48,A31,A48,296400,A63,A75,3,A92,A101,3,A121,25,A143,A151,3,A171,1,A192,A202,1
A11,60,A32,A49,297500,A65,A71,1,A93,A103,2,A122,20,A141,A151,1,A171,3,A192,A202,2
A14,12,A33,A410,298600,A61,A72,4,A95,A101,3,A124,28,A143,A151,3,A171,1,A192,A202,1
A12,24,A34,A40,299700,A62,A73,2,A94,A103,1,A123,26,A142,A151,2,A171,3,A192,A202,2
A13,36,A31,A41,300800,A63,A74,4,A91,A101,3,A121,30,A143,A151,1,A172,2,A192,A202,1
A11,48,A32,A42,301900,A65,A75,3,A92,A103,2,A122,35,A143,A151,2,A171,1,A192,A202,2
A14,60,A33,A43,303000,A61,A71,1,A93,A101,4,A124,22,A141,A151,3,A171,2,A192,A202,1
A12,12,A34,A44,304100,A62,A72,2,A95,A103,3,A123,33,A142,A151,1,A171,3,A192,A202,2
A13,24,A31,A45,305200,A63,A73,1,A94,A101,2,A121,25,A143,A151,2,A172,1,A192,A202,1
A11,36,A32,A46,306300,A65,A74,2,A91,A103,4,A122,27,A143,A151,1,A171,3,A192,A202,2
A14,48,A33,A48,307400,A61,A75,3,A92,A101,3,A124,29,A143,A151,2,A171,1,A192,A202,1
A12,60,A34,A49,308500,A62,A71,4,A93,A103,1,A123,30,A141,A151,3,A171,3,A192,A202,2
A13,12,A31,A410,309600,A63,A72,2,A95,A101,3,A121,35,A143,A151,1,A171,2,A192,A202,1
A11,24,A32,A40,310700,A65,A73,3,A94,A103,2,A122,20,A142,A151,3,A171,1,A192,A202,2
A14,36,A33,A41,311800,A61,A74,1,A91,A101,1,A124,28,A143,A151,1,A171,3,A192,A202,1
A12,48,A34,A42,312900,A62,A75,4,A92,A103,3,A123,22,A141,A151,2,A171,2,A192,A202,2
A13,60,A31,A43,314000,A63,A71,2,A93,A101,1,A121,27,A143,A151,3,A172,3,A192,A202,1
A11,12,A32,A44,315100,A65,A72,4,A95,A103,2,A122,30,A142,A151,1,A171,2,A192,A202,2
A14,24,A33,A45,316200,A61,A73,3,A94,A101,3,A124,25,A143,A151,2,A171,1,A192,A202,1
A12,36,A34,A46,317300,A62,A74,1,A91,A103,2,A123,28,A141,A151,1,A171,3,A192,A202,2
A13,48,A31,A48,318400,A63,A75,2,A92,A101,3,A121,29,A143,A151,2,A171,1,A192,A202,1
A11,60,A32,A49,319500,A65,A71,4,A93,A103,1,A122,35,A141,A151,3,A171,3,A192,A202,2
A14,12,A33,A410,320600,A61,A72,1,A95,A101,2,A124,20,A143,A151,1,A171,1,A192,A202,1
A12,24,A34,A40,321700,A62,A73,2,A94,A103,3,A123,27,A142,A151,3,A171,3,A192,A202,2
A13,36,A31,A41,322800,A63,A74,4,A91,A101,1,A121,22,A143,A151,2,A172,1,A192,A202,1
A11,48,A32,A42,323900,A65,A75,3,A92,A103,4,A122,30,A143,A151,1,A171,3,A192,A202,2
A14,60,A33,A43,325000,A61,A71,1,A93,A101,3,A124,26,A141,A151,3,A171,2,A192,A202,1
A12,12,A34,A44,326100,A62,A72,2,A95,A103,2,A123,33,A142,A151,1,A171,1,A192,A202,2
A13,24,A31,A45,327200,A63,A73,3,A94,A101,1,A121,25,A143,A151,3,A172,3,A192,A202,1
A11,36,A32,A46,328300,A65,A74,2,A91,A103,4,A122,27,A143,A151,2,A171,2,A192,A202,2
A14,48,A33,A48,329400,A61,A75,1,A92,A101,3,A124,35,A143,A151,1,A171,1,A192,A202,1
A12,60,A34,A49,330500,A62,A71,4,A93,A103,2,A123,20,A141,A151,3,A171,3,A192,A202,2
A13,12,A31,A410,331600,A63,A72,1,A95,A101,3,A121,30,A143,A151,1,A171,2,A192,A202,1
A11,24,A32,A40,332700,A65,A73,2,A94,A103,3,A122,22,A142,A151,2,A171,3,A192,A202,2
A14,36,A33,A41,333800,A61,A74,4,A91,A101,1,A124,25,A143,A151,1,A171,2,A192,A202,1
A12,48,A34,A42,334900,A62,A75,3,A92,A103,2,A123,35,A141,A151,2,A171,1,A192,A202,2
A13,60,A31,A43,336000,A63,A71,1,A93,A101,4,A121,28,A143,A151,3,A172,3,A192,A202,1
A11,12,A32,A44,337100,A65,A72,3,A95,A103,1,A122,20,A142,A151,1,A171,2,A192,A202,2
A14,24,A33,A45,338200,A61,A73,4,A94,A101,2,A124,26,A143,A151,2,A171,3,A192,A202,1
A12,36,A34,A46,339300,A62,A74,1,A91,A103,3,A123,30,A141,A151,1,A171,1,A192,A202,2
A13,48,A31,A48,340400,A63,A75,3,A92,A101,2,A121,35,A143,A151,2,A171,3,A192,A202,1
A11,60,A32,A49,341500,A65,A71,4,A93,A103,3,A122,27,A141,A151,3,A171,2,A192,A202,2
A14,12,A33,A410,342600,A61,A72,2,A95,A101,1,A124,30,A143,A151,1,A171,3,A192,A202,1
A12,24,A34,A40,343700,A62,A73,1,A94,A103,2,A123,29,A142,A151,2,A171,1,A192,A202,2
A13,36,A31,A41,344800,A63,A74,4,A91,A101,3,A121,22,A143,A151,3,A172,3,A192,A202,1
A11,48,A32,A42,345900,A65,A75,2,A92,A103,1,A122,25,A143,A151,1,A171,2,A192,A202,2
A14,60,A33,A43,347000,A61,A71,3,A93,A101,2,A124,28,A141,A151,3,A171,1,A192,A202,1
A12,12,A34,A44,348100,A62,A72,4,A95,A103,3,A123,33,A142,A151,1,A171,2,A192,A202,2
A13,24,A31,A45,349200,A63,A73,1,A94,A101,1,A121,27,A143,A151,3,A172,1,A192,A202,1
A11,36,A32,A46,350300,A65,A74,2,A91,A103,2,A122,30,A143,A151,1,A171,3,A192,A202,2
A14,48,A33,A48,351400,A61,A75,4,A92,A101,3,A124,20,A143,A151,2,A171,1,A192,A202,1
A12,60,A34,A49,352500,A62,A71,1,A93,A103,4,A123,25,A141,A151,1,A171,3,A192,A202,2
A13,12,A31,A410,353600,A63,A72,2,A95,A101,2,A121,35,A143,A151,2,A171,2,A192,A202,1
A11,24,A32,A40,354700,A65,A73,3,A94,A103,1,A122,20,A143,A151,1,A171,1,A192,A202,2
A14,36,A33,A41,355800,A61,A74,4,A91,A101,2,A124,27,A142,A151,2,A171,3,A192,A202,1
A12,48,A34,A42,356900,A62,A75,1,A92,A103,3,A123,22,A143,A151,1,A171,2,A192,A202,2
A13,60,A31,A43,358000,A63,A71,3,A93,A101,1,A121,26,A141,A151,3,A172,1,A192,A202,1
A11,12,A32,A44,359100,A65,A72,2,A95,A103,4,A122,29,A142,A151,2,A171,3,A192,A202,2
A14,24,A33,A45,360200,A61,A73,3,A94,A101,2,A124,28,A143,A151,1,A171,1,A192,A202,1
A12,36,A34,A46,361300,A62,A74,1,A91,A103,3,A123,33,A142,A151,3,A171,2,A192,A202,2
A13,48,A31,A48,362400,A63,A75,4,A92,A101,1,A121,20,A143,A151,1,A171,3,A192,A202,1
A11,60,A32,A49,363500,A65,A71,3,A93,A103,2,A122,28,A142,A151,1,A171,2,A192,A202,2
A14,12,A33,A410,364600,A61,A72,2,A95,A101,3,A124,26,A143,A151,3,A171,3,A192,A202,1
A12,24,A34,A40,365700,A62,A73,1,A94,A103,1,A123,25,A142,A151,1,A171,2,A192,A202,2
A13,36,A31,A41,366800,A63,A74,3,A91,A101,4,A121,22,A141,A151,3,A172,3,A192,A202,1
A11,48,A32,A42,367900,A65,A75,2,A92,A103,1,A122,30,A143,A151,1,A171,1,A192,A202,2
A14,60,A33,A43,369000,A61,A71,3,A93,A101,2,A124,27,A141,A151,2,A171,3,A192,A202,1
A12,12,A34,A44,370100,A62,A72,4,A95,A103,3,A123,35,A142,A151,3,A171,2,A192,A202,2
A13,24,A31,A45,371200,A63,A73,2,A94,A101,1,A121,25,A143,A151,2,A172,1,A192,A202,1
A11,36,A32,A46,372300,A65,A74,3,A91,A103,3,A122,27,A143,A151,1,A171,3,A192,A202,2
A14,48,A33,A48,373400,A61,A75,1,A92,A101,2,A124,20,A141,A151,3,A171,2,A192,A202,1
A12,60,A34,A49,374500,A62,A71,4,A93,A103,1,A123,22,A142,A151,1,A171,1,A192,A202,2
A13,12,A31,A410,375600,A63,A72,2,A95,A101,2,A121,30,A143,A151,2,A171,3,A192,A202,1
A11,24,A32,A40,376700,A65,A73,4,A94,A103,3,A122,25,A143,A151,3,A171,1,A192,A202,2
A14,36,A33,A41,377800,A61,A74,2,A91,A101,2,A124,28,A142,A151,2,A171,3,A192,A202,1
A12,48,A34,A42,378900,A62,A75,1,A92,A103,3,A123,27,A143,A151,3,A171,2,A192,A202,2
A13,60,A31,A43,380000,A63,A71,2,A93,A101,1,A121,35,A141,A151,1,A172,1,A192,A202,1
A11,12,A32,A44,381100,A65,A72,3,A95,A103,2,A122,20,A142,A151,2,A171,3,A192,A202,2
A14,24,A33,A45,382200,A61,A73,4,A94,A101,1,A124,29,A143,A151,1,A171,2,A192,A202,1
A12,36,A34,A46,383300,A62,A74,2,A91,A103,3,A123,25,A141,A151,2,A171,3,A192,A202,2
A13,48,A31,A48,384400,A63,A75,1,A92,A101,1,A121,26,A143,A151,1,A171,1,A192,A202,1
A11,60,A32,A49,385500,A65,A71,3,A93,A103,4,A122,30,A143,A151,3,A171,3,A192,A202,2
A14,12,A33,A410,386600,A61,A72,2,A95,A101,2,A124,35,A143,A151,2,A171,2,A192,A202,1
A12,24,A34,A40,387700,A62,A73,1,A94,A103,3,A123,20,A142,A151,1,A171,3,A192,A202,2
A13,36,A31,A41,388800,A63,A74,2,A91,A101,4,A121,27,A143,A151,1,A172,3,A192,A202,1
A11,48,A32,A42,389900,A65,A75,1,A92,A103,2,A122,22,A143,A151,3,A171,1,A192,A202,2
A14,60,A33,A43,391000,A61,A71,4,A93,A101,3,A124,25,A141,A151,1,A171,3,A192,A202,1
A12,12,A34,A44,392100,A62,A72,2,A95,A103,1,A123,28,A142,A151,3,A171,2,A192,A202,2
A13,24,A31,A45,393200,A63,A73,3,A94,A101,2,A121,30,A143,A151,1,A172,1,A192,A202,1
A11,36,A32,A46,394300,A65,A74,4,A91,A103,3,A122,35,A143,A151,2,A171,3,A192,A202,2
A14,48,A33,A48,395400,A61,A75,1,A92,A101,1,A124,20,A143,A151,1,A171,2,A192,A202,1
A12,60,A34,A49,396500,A62,A71,2,A93,A103,2,A123,27,A141,A151,3,A171,3,A192,A202,2
A13,12,A31,A410,397600,A63,A72,4,A95,A101,3,A121,25,A143,A151,1,A171,1,A192,A202,1
A11,24,A32,A40,398700,A65,A73,2,A94,A103,1,A122,33,A143,A151,3,A171,3,A192,A202,2
A14,36,A33,A41,399800,A61,A74,3,A91,A101,2,A124,22,A142,A151,2,A171,2,A192,A202,1
A12,48,A34,A42,400900,A62,A75,4,A92,A103,3,A123,29,A143,A151,1,A171,3,A192,A202,2
A13,60,A31,A43,402000,A63,A71,2,A93,A101,1,A121,30,A141,A151,1,A172,1,A192,A202,1
A11,12,A32,A44,403100,A65,A72,3,A95,A103,4,A122,22,A142,A151,1,A171,3,A192,A202,2
A14,24,A33,A45,404200,A61,A73,1,A94,A101,3,A124,26,A143,A151,3,A171,2,A192,A202,1
A12,36,A34,A46,405300,A62,A74,2,A91,A103,1,A123,35,A142,A151,2,A171,1,A192,A202,2
A13,48,A31,A48,406400,A63,A75,3,A92,A101,4,A121,20,A143,A151,3,A171,3,A192,A202,1
A11,60,A32,A49,407500,A65,A71,2,A93,A103,1,A122,25,A142,A151,1,A171,2,A192,A202,2
A14,12,A33,A410,408600,A61,A72,4,A95,A101,3,A124,27,A143,A151,2,A171,1,A192,A202,1
A12,24,A34,A40,409700,A62,A73,1,A94,A103,2,A123,30,A141,A151,3,A171,3,A192,A202,2
A13,36,A31,A41,410800,A63,A74,4,A91,A101,1,A121,35,A143,A151,1,A172,2,A192,A202,1
A11,48,A32,A42,411900,A65,A75,2,A92,A103,3,A122,20,A142,A151,1,A171,3,A192,A202,2
A14,60,A33,A43,413000,A61,A71,1,A93,A101,2,A124,22,A141,A151,3,A171,1,A192,A202,1
A12,12,A34,A44,414100,A62,A72,4,A95,A103,1,A123,25,A142,A151,2,A171,3,A192,A202,2
A13,24,A31,A45,415200,A63,A73,3,A94,A101,3,A121,27,A143,A151,1,A172,1,A192,A202,1
A11,36,A32,A46,416300,A65,A74,1,A91,A103,2,A122,30,A143,A151,3,A171,2,A192,A202,2
A14,48,A33,A48,417400,A61,A75,4,A92,A101,1,A124,33,A143,A151,1,A171,1,A192,A202,1
A12,60,A34,A49,418500,A62,A71,3,A93,A103,3,A123,20,A141,A151,2,A171,3,A192,A202,2
A13,12,A31,A410,419600,A63,A72,2,A95,A101,2,A121,22,A143,A151,3,A171,2,A192,A202,1
A11,24,A32,A40,420700,A65,A73,1,A94,A103,4,A122,26,A142,A151,1,A171,1,A192,A202,2
