Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,target
A13,23,A32,A40,3400,A63,A74,4,A94,A102,3,A121,29,A141,A151,2,A173,1,A191,A202,1
A11,25,A30,A42,400,A61,A71,3,A91,A101,5,A124,36,A143,A152,1,A172,1,A192,A201,2
A14,18,A33,A41,1000,A65,A75,1,A95,A103,1,A122,40,A142,A151,1,A171,1,A191,A202,1
A12,21,A34,A46,2000,A62,A73,6,A93,A101,2,A123,37,A143,A152,1,A174,1,A191,A201,2
A13,24,A32,A40,3300,A63,A74,4,A94,A102,1,A121,30,A141,A151,2,A173,1,A191,A202,1
A11,22,A30,A42,500,A61,A71,2,A91,A101,5,A124,33,A143,A152,1,A172,1,A192,A201,2
A14,19,A33,A41,1200,A65,A75,3,A95,A103,1,A122,36,A142,A151,1,A171,1,A191,A202,1
A12,28,A34,A46,2500,A62,A73,6,A93,A101,2,A123,30,A143,A152,1,A174,1,A191,A201,2
A13,29,A32,A40,3500,A63,A74,4,A94,A102,3,A121,28,A141,A151,2,A173,1,A191,A202,1
A11,23,A30,A44,600,A61,A71,2,A91,A101,5,A124,38,A143,A152,1,A172,1,A192,A201,2
A14,20,A33,A41,1400,A65,A75,1,A95,A103,1,A122,33,A142,A151,1,A171,1,A191,A202,1
A12,31,A34,A46,2600,A62,A73,6,A93,A101,2,A123,35,A143,A152,1,A174,1,A191,A201,2
A13,27,A32,A40,3200,A63,A74,4,A94,A102,1,A121,31,A141,A151,2,A173,1,A191,A202,1
A11,22,A30,A42,400,A61,A71,3,A91,A101,5,A124,30,A143,A152,1,A172,1,A192,A201,2
A14,18,A33,A41,900,A65,A75,1,A95,A103,1,A122,39,A142,A151,1,A171,1,A191,A202,1
A12,24,A34,A41,2249,A65,A73,4,A94,A101,2,A123,36,A143,A152,1,A173,1,A191,A202,1
A11,36,A30,A40,1371,A61,A75,4,A94,A101,1,A121,35,A141,A152,1,A173,1,A191,A201,2
A13,18,A32,A40,3966,A62,A71,3,A93,A102,1,A124,42,A143,A152,1,A172,1,A191,A202,1
A14,10,A30,A40,1042,A61,A72,4,A92,A101,1,A121,33,A141,A151,1,A171,1,A191,A202,1
A12,36,A34,A40,1743,A65,A73,3,A93,A102,2,A123,34,A143,A152,1,A172,1,A192,A201,2
A11,42,A32,A41,3624,A62,A73,4,A94,A101,1,A121,40,A141,A152,1,A174,1,A192,A201,2
A13,15,A33,A42,12579,A65,A75,2,A91,A101,1,A122,32,A143,A152,1,A171,1,A191,A201,2
A14,21,A32,A40,3594,A61,A74,2,A92,A101,1,A121,24,A142,A151,1,A173,1,A191,A202,1
A12,39,A34,A46,5711,A63,A75,4,A94,A101,2,A123,32,A141,A151,1,A174,1,A191,A201,2
A11,27,A32,A40,1935,A65,A72,2,A91,A101,1,A121,22,A143,A151,1,A171,1,A191,A202,1
A13,24,A30,A46,3643,A62,A74,4,A94,A101,2,A123,38,A142,A151,1,A173,1,A191,A201,2
A14,30,A32,A41,4057,A61,A73,3,A93,A101,1,A121,28,A143,A152,1,A172,1,A191,A201,2
A12,18,A34,A40,1216,A65,A72,4,A92,A101,2,A123,30,A143,A151,1,A174,1,A191,A202,1
A11,33,A32,A42,1567,A62,A75,2,A91,A101,1,A121,27,A141,A152,1,A171,1,A191,A201,2
A13,19,A30,A44,4268,A61,A74,3,A93,A101,1,A122,29,A143,A152,1,A172,1,A191,A202,1
A14,12,A32,A46,938,A65,A72,4,A94,A101,2,A123,23,A141,A151,1,A173,1,A191,A201,2
A12,23,A34,A40,4843,A62,A73,2,A91,A102,1,A121,31,A142,A151,1,A174,1,A191,A202,1
A11,31,A32,A41,2511,A61,A75,3,A93,A101,1,A123,32,A143,A152,1,A172,1,A191,A201,2
A13,22,A30,A40,3084,A65,A74,4,A94,A101,2,A122,25,A141,A151,1,A173,1,A191,A202,1
A14,17,A32,A42,1274,A62,A72,2,A91,A101,1,A121,21,A143,A152,1,A174,1,A191,A201,2
A12,29,A34,A46,1577,A61,A73,3,A93,A101,1,A123,26,A141,A151,1,A172,1,A191,A202,1
A11,26,A30,A40,1804,A65,A75,4,A94,A101,2,A122,27,A143,A152,1,A173,1,A191,A201,2
A13,16,A32,A41,2957,A62,A74,2,A91,A101,1,A121,28,A142,A151,1,A174,1,A191,A202,1
A14,20,A30,A46,3682,A61,A72,3,A93,A101,1,A123,29,A141,A151,1,A171,1,A191,A201,2
A12,32,A34,A40,1995,A65,A75,4,A94,A101,2,A122,30,A143,A152,1,A172,1,A191,A202,1
A11,20,A32,A42,2326,A62,A73,2,A91,A101,1,A121,25,A143,A152,1,A174,1,A191,A201,2
A13,14,A30,A44,1823,A61,A74,3,A93,A101,1,A122,22,A142,A151,1,A173,1,A191,A202,1
A14,11,A32,A46,1201,A65,A72,4,A94,A101,2,A123,20,A141,A151,1,A172,1,A191,A201,2
A12,37,A34,A40,3253,A62,A75,2,A91,A101,1,A121,24,A143,A152,1,A174,1,A191,A202,1
A11,34,A32,A41,1433,A61,A72,3,A93,A101,1,A123,26,A141,A151,1,A171,1,A191,A201,2
A13,13,A30,A40,3749,A65,A74,4,A94,A101,2,A122,21,A142,A151,1,A173,1,A191,A202,1
A14,22,A32,A42,3857,A62,A73,2,A91,A101,1,A121,23,A143,A152,1,A174,1,A191,A201,2
A12,40,A34,A46,1867,A61,A75,3,A93,A101,1,A123,25,A141,A151,1,A172,1,A191,A202,1
A11,28,A32,A40,3148,A65,A72,4,A94,A101,2,A122,27,A143,A152,1,A173,1,A191,A201,2
A13,21,A30,A41,1393,A62,A74,2,A91,A101,1,A121,28,A142,A151,1,A174,1,A191,A202,1
A14,16,A32,A46,2063,A61,A73,3,A93,A101,1,A123,29,A141,A151,1,A171,1,A191,A201,2
A12,30,A34,A40,3190,A62,A75,4,A94,A101,2,A122,30,A143,A152,1,A172,1,A191,A202,1
A11,19,A32,A42,1817,A65,A72,2,A91,A101,1,A121,25,A143,A152,1,A174,1,A191,A201,2
A13,15,A30,A44,3665,A61,A74,3,A93,A101,1,A122,22,A142,A151,1,A173,1,A191,A202,1
A14,23,A32,A46,1098,A65,A72,4,A94,A101,2,A123,20,A141,A151,1,A172,1,A191,A201,2
A12,38,A34,A40,2964,A62,A75,2,A91,A101,1,A121,24,A143,A152,1,A174,1,A191,A202,1
A11,35,A32,A41,2559,A61,A72,3,A93,A101,1,A123,26,A141,A151,1,A171,1,A191,A201,2
A13,12,A30,A40,3990,A65,A74,4,A94,A101,2,A122,21,A142,A151,1,A173,1,A191,A202,1
A14,18,A32,A42,1928,A62,A73,2,A91,A101,1,A121,23,A143,A152,1,A174,1,A191,A201,2
A12,35,A34,A46,2901,A61,A75,3,A93,A101,1,A123,25,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A40,1262,A61,A73,4,A94,A101,2,A122,21,A141,A151,1,A173,1,A191,A201,2
A12,39,A34,A41,3587,A65,A75,3,A93,A101,1,A123,30,A143,A152,1,A174,1,A191,A202,1
A11,22,A32,A46,2470,A62,A72,2,A91,A101,2,A121,28,A141,A151,1,A172,1,A191,A201,2
A13,25,A30,A40,1914,A61,A74,4,A94,A101,1,A122,32,A142,A151,1,A173,1,A191,A202,1
A14,16,A32,A42,1534,A65,A73,3,A93,A101,2,A123,27,A143,A152,1,A174,1,A191,A201,2
A12,29,A34,A44,4219,A62,A75,2,A91,A101,1,A121,31,A141,A151,1,A172,1,A191,A202,1
A11,27,A32,A46,1641,A61,A72,4,A94,A101,2,A122,25,A142,A151,1,A173,1,A191,A201,2
A13,18,A30,A40,1399,A65,A74,3,A93,A101,1,A123,28,A143,A152,1,A174,1,A191,A202,1
A14,11,A32,A41,2286,A62,A73,2,A91,A101,2,A121,26,A141,A151,1,A172,1,A191,A201,2
A12,35,A34,A46,3548,A61,A75,4,A94,A101,1,A122,24,A142,A151,1,A173,1,A191,A202,1
A11,30,A32,A40,2085,A65,A72,3,A93,A101,2,A123,29,A143,A152,1,A174,1,A191,A201,2
A13,21,A30,A42,1723,A62,A74,2,A91,A101,1,A121,23,A141,A151,1,A172,1,A191,A202,1
A14,13,A32,A46,3675,A61,A73,4,A94,A101,2,A122,27,A142,A151,1,A173,1,A191,A201,2
A12,20,A34,A40,1467,A65,A75,3,A93,A101,1,A123,25,A141,A151,1,A174,1,A191,A202,1
A11,24,A32,A41,3062,A62,A72,2,A91,A101,2,A121,31,A142,A151,1,A172,1,A191,A201,2
A13,28,A30,A44,2678,A65,A74,4,A94,A101,1,A122,30,A143,A152,1,A173,1,A191,A202,1
A14,19,A32,A46,1294,A61,A73,3,A93,A101,2,A123,22,A141,A151,1,A174,1,A191,A201,2
A12,23,A34,A40,4018,A62,A75,2,A91,A101,1,A121,34,A142,A151,1,A172,1,A191,A202,1
A11,32,A32,A41,1821,A61,A72,4,A94,A101,2,A122,26,A143,A152,1,A173,1,A191,A201,2
A13,17,A30,A42,1049,A65,A74,3,A93,A101,1,A123,28,A141,A151,1,A174,1,A191,A202,1
A14,10,A32,A46,2789,A61,A73,2,A91,A101,2,A121,29,A142,A151,1,A172,1,A191,A201,2
A12,36,A34,A40,3895,A62,A75,4,A94,A101,1,A122,24,A143,A152,1,A173,1,A191,A202,1
A11,27,A32,A41,2314,A65,A72,3,A93,A101,2,A123,23,A142,A151,1,A174,1,A191,A201,2
A13,21,A30,A42,1531,A61,A74,2,A91,A101,1,A121,31,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,2165,A65,A73,4,A94,A101,2,A122,26,A142,A151,1,A173,1,A191,A201,2
A12,28,A34,A40,1688,A62,A75,3,A93,A101,1,A123,29,A143,A152,1,A174,1,A191,A202,1
A11,19,A32,A41,1374,A61,A72,2,A91,A101,2,A121,25,A141,A151,1,A172,1,A191,A201,2
A13,24,A30,A44,3224,A62,A74,4,A94,A101,1,A122,27,A142,A151,1,A173,1,A191,A202,1
A14,13,A32,A46,1045,A65,A73,3,A93,A101,2,A123,30,A141,A151,1,A174,1,A191,A201,2
A12,34,A34,A40,4892,A61,A75,2,A91,A101,1,A121,32,A143,A152,1,A172,1,A191,A202,1
A11,25,A32,A41,1480,A62,A72,4,A94,A101,2,A122,23,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1967,A61,A74,3,A93,A101,1,A123,24,A141,A151,1,A174,1,A191,A202,1
A14,11,A32,A46,1347,A65,A73,2,A91,A101,2,A121,26,A142,A151,1,A172,1,A191,A201,2
A12,31,A34,A40,2850,A62,A75,4,A94,A101,1,A122,25,A143,A152,1,A173,1,A191,A202,1
A11,23,A32,A41,1744,A61,A72,3,A93,A101,2,A123,27,A142,A151,1,A174,1,A191,A201,2
A13,18,A30,A42,1192,A65,A74,2,A91,A101,1,A121,28,A141,A151,1,A172,1,A191,A202,1
A14,16,A32,A46,2849,A62,A73,4,A94,A101,2,A122,24,A142,A151,1,A173,1,A191,A201,2
A12,29,A34,A40,3248,A65,A75,3,A93,A101,1,A123,25,A143,A152,1,A174,1,A191,A202,1
A11,26,A32,A41,1107,A62,A72,2,A91,A101,2,A121,29,A142,A151,1,A172,1,A191,A201,2
A13,20,A30,A42,2180,A61,A74,4,A94,A101,1,A122,26,A141,A151,1,A173,1,A191,A202,1
A14,10,A32,A46,1495,A65,A73,3,A93,A101,2,A123,28,A142,A151,1,A174,1,A191,A201,2
A12,37,A34,A40,4011,A61,A75,2,A91,A101,1,A121,30,A143,A152,1,A172,1,A191,A202,1
A11,22,A32,A41,1903,A62,A72,4,A94,A101,2,A122,27,A142,A151,1,A173,1,A191,A201,2
A13,17,A30,A42,1357,A61,A74,3,A93,A101,1,A123,24,A141,A151,1,A174,1,A191,A202,1
A14,13,A32,A46,1576,A65,A73,2,A91,A101,2,A121,29,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,2934,A62,A75,4,A94,A101,1,A122,25,A143,A152,1,A173,1,A191,A202,1
A11,25,A32,A41,1673,A62,A72,3,A93,A101,2,A123,26,A142,A151,1,A174,1,A191,A201,2
A13,30,A30,A42,2022,A61,A74,2,A91,A101,1,A121,28,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1497,A65,A73,4,A94,A101,2,A122,27,A142,A151,1,A173,1,A191,A201,2
A12,24,A34,A40,3387,A62,A75,3,A93,A101,1,A123,30,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,1932,A61,A72,2,A91,A101,2,A121,29,A142,A151,1,A172,1,A191,A201,2
A13,19,A30,A42,1173,A65,A74,4,A94,A101,1,A122,31,A141,A151,1,A173,1,A191,A202,1
A14,16,A32,A46,1324,A62,A73,3,A93,A101,2,A123,28,A142,A151,1,A174,1,A191,A201,2
A12,36,A34,A40,4199,A61,A75,2,A91,A101,1,A121,32,A143,A152,1,A172,1,A191,A202,1
A11,22,A32,A41,1711,A65,A72,4,A94,A101,2,A122,25,A142,A151,1,A173,1,A191,A201,2
A13,31,A30,A42,2599,A62,A74,3,A93,A101,1,A123,26,A141,A151,1,A174,1,A191,A202,1
A14,13,A32,A46,1875,A61,A73,2,A91,A101,2,A121,27,A142,A151,1,A172,1,A191,A201,2
A12,20,A34,A40,3791,A62,A75,4,A94,A101,1,A122,28,A143,A152,1,A173,1,A191,A202,1
A11,27,A32,A41,2184,A61,A72,3,A91,A101,2,A123,29,A142,A151,1,A174,1,A191,A201,2
A13,26,A30,A42,1384,A65,A74,2,A93,A101,1,A121,30,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1109,A62,A73,4,A94,A101,2,A122,31,A142,A151,1,A173,1,A191,A201,2
A12,33,A34,A40,4043,A61,A75,3,A91,A101,1,A123,32,A143,A152,1,A174,1,A191,A202,1
A11,19,A32,A41,1609,A62,A72,2,A93,A101,2,A121,33,A142,A151,1,A172,1,A191,A201,2
A13,28,A30,A42,2106,A65,A74,4,A94,A101,1,A122,34,A141,A151,1,A173,1,A191,A202,1
A14,11,A32,A46,1557,A61,A73,3,A91,A101,2,A123,35,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3208,A62,A75,2,A93,A101,1,A121,36,A143,A152,1,A173,1,A191,A202,1
A11,31,A32,A41,1983,A61,A72,4,A94,A101,2,A122,37,A142,A151,1,A174,1,A191,A201,2
A13,21,A30,A42,1748,A65,A74,3,A91,A101,1,A123,38,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1456,A62,A73,2,A93,A101,2,A121,39,A142,A151,1,A173,1,A191,A201,2
A12,25,A34,A40,2879,A61,A75,4,A94,A101,1,A122,40,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1444,A62,A72,3,A91,A101,2,A123,41,A142,A151,1,A172,1,A191,A201,2
A13,32,A30,A42,1672,A65,A74,2,A93,A101,1,A121,42,A141,A151,1,A173,1,A191,A202,1
A14,18,A32,A46,2013,A61,A73,4,A94,A101,2,A122,43,A142,A151,1,A172,1,A191,A201,2
A12,20,A34,A40,3486,A62,A75,3,A91,A101,1,A123,44,A143,A152,1,A174,1,A191,A202,1
A11,22,A32,A41,1865,A61,A72,2,A93,A101,2,A121,45,A142,A151,1,A172,1,A191,A201,2
A13,30,A30,A42,1450,A65,A74,4,A94,A101,1,A122,46,A141,A151,1,A173,1,A191,A202,1
A14,12,A32,A46,1234,A62,A73,3,A91,A101,2,A123,47,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,3139,A61,A75,2,A93,A101,1,A121,48,A143,A152,1,A173,1,A191,A202,1
A11,28,A32,A41,1546,A62,A72,4,A94,A101,2,A122,49,A142,A151,1,A174,1,A191,A201,2
A13,19,A30,A42,1097,A65,A74,3,A91,A101,1,A123,50,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1753,A61,A73,2,A93,A101,2,A121,51,A142,A151,1,A173,1,A191,A201,2
A12,31,A34,A40,2851,A62,A75,4,A94,A101,1,A122,52,A143,A152,1,A174,1,A191,A202,1
A11,17,A32,A41,2038,A61,A72,3,A91,A101,2,A123,53,A142,A151,1,A172,1,A191,A201,2
A13,24,A30,A42,1342,A65,A74,2,A93,A101,1,A121,54,A141,A151,1,A173,1,A191,A202,1
A14,11,A32,A46,1186,A62,A73,4,A94,A101,2,A122,55,A142,A151,1,A172,1,A191,A201,2
A12,23,A34,A40,3748,A61,A75,3,A91,A101,1,A123,56,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1714,A62,A72,2,A93,A101,2,A121,57,A142,A151,1,A172,1,A191,A201,2
A13,20,A30,A42,1265,A61,A74,4,A94,A101,1,A122,58,A141,A151,1,A173,1,A191,A202,1
A14,15,A32,A46,1927,A65,A73,3,A91,A101,2,A123,59,A142,A151,1,A172,1,A191,A201,2
A12,35,A34,A40,2677,A62,A75,2,A93,A101,1,A121,60,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,2130,A61,A72,4,A94,A101,2,A122,61,A142,A151,1,A173,1,A191,A201,2
A13,18,A30,A42,1128,A65,A74,3,A91,A101,1,A123,62,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1349,A62,A73,2,A93,A101,2,A121,63,A142,A151,1,A172,1,A191,A201,2
A12,24,A34,A40,3297,A61,A75,4,A94,A101,1,A122,64,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1675,A62,A72,3,A91,A101,2,A123,65,A142,A151,1,A173,1,A191,A201,2
A13,31,A30,A42,2538,A65,A74,2,A93,A101,1,A121,66,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1198,A61,A73,4,A94,A101,2,A122,67,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3750,A62,A75,3,A91,A101,1,A123,68,A143,A152,1,A174,1,A191,A202,1
A11,19,A32,A41,1841,A61,A72,2,A93,A101,2,A121,69,A142,A151,1,A173,1,A191,A201,2
A13,26,A30,A42,1489,A65,A74,4,A94,A101,1,A122,70,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1542,A62,A73,3,A91,A101,2,A123,71,A142,A151,1,A172,1,A191,A201,2
A12,21,A34,A40,3185,A61,A75,2,A93,A101,1,A121,72,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1956,A62,A72,4,A94,A101,2,A122,73,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1648,A65,A74,3,A91,A101,1,A123,74,A141,A151,1,A172,1,A191,A202,1
A14,18,A32,A46,1293,A61,A73,2,A93,A101,2,A121,75,A142,A151,1,A173,1,A191,A201,2
A12,30,A34,A40,3096,A62,A75,4,A94,A101,1,A122,76,A143,A152,1,A174,1,A191,A202,1
A11,26,A32,A41,2011,A65,A72,3,A91,A101,2,A123,77,A142,A151,1,A172,1,A191,A201,2
A13,20,A30,A42,1123,A61,A74,2,A93,A101,1,A121,78,A141,A151,1,A173,1,A191,A202,1
A14,14,A32,A46,1786,A62,A73,4,A94,A101,2,A122,79,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,3274,A61,A75,3,A91,A101,1,A123,80,A143,A152,1,A174,1,A191,A202,1
A11,23,A32,A41,1578,A62,A72,2,A93,A101,2,A121,81,A142,A151,1,A172,1,A191,A201,2
A13,25,A30,A42,1249,A65,A74,4,A94,A101,1,A122,82,A141,A151,1,A173,1,A191,A202,1
A14,13,A32,A46,1465,A61,A73,3,A91,A101,2,A123,83,A142,A151,1,A172,1,A191,A201,2
A12,31,A34,A40,3521,A62,A75,2,A93,A101,1,A121,84,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1743,A61,A72,4,A94,A101,2,A122,85,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1368,A65,A74,3,A91,A101,1,A123,86,A141,A151,1,A172,1,A191,A202,1
A14,17,A32,A46,1954,A62,A73,2,A93,A101,2,A121,87,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,2829,A61,A75,4,A94,A101,1,A122,88,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1498,A62,A72,3,A91,A101,2,A123,89,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1796,A65,A74,2,A93,A101,1,A121,90,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1395,A61,A73,4,A94,A101,2,A122,91,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,2971,A62,A75,3,A91,A101,1,A123,92,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1854,A61,A72,2,A93,A101,2,A121,93,A142,A151,1,A173,1,A191,A201,2
A13,18,A30,A42,1235,A65,A74,4,A94,A101,1,A122,94,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1408,A62,A73,3,A91,A101,2,A123,95,A142,A151,1,A172,1,A191,A201,2
A12,32,A34,A40,3694,A61,A75,2,A93,A101,1,A121,96,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,1687,A62,A72,4,A94,A101,2,A122,97,A142,A151,1,A173,1,A191,A201,2
A13,26,A30,A42,1344,A65,A74,3,A91,A101,1,A123,98,A141,A151,1,A172,1,A191,A202,1
A14,16,A32,A46,1762,A61,A73,2,A93,A101,2,A121,99,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3487,A62,A75,4,A94,A101,1,A122,100,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1583,A61,A72,3,A91,A101,2,A123,101,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1493,A65,A74,2,A93,A101,1,A121,102,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1649,A62,A73,4,A94,A101,2,A122,103,A142,A151,1,A172,1,A191,A201,2
A12,33,A34,A40,2798,A61,A75,3,A91,A101,1,A123,104,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,2076,A62,A72,2,A93,A101,2,A121,105,A142,A151,1,A173,1,A191,A201,2
A13,22,A30,A42,1164,A65,A74,4,A94,A101,1,A122,106,A141,A151,1,A172,1,A191,A202,1
A14,11,A32,A46,1720,A61,A73,3,A91,A101,2,A123,107,A142,A151,1,A172,1,A191,A201,2
A12,25,A34,A40,3205,A62,A75,2,A93,A101,1,A121,108,A143,A152,1,A174,1,A191,A202,1
A11,26,A32,A41,1907,A61,A72,4,A94,A101,2,A122,109,A142,A151,1,A173,1,A191,A201,2
A13,30,A30,A42,1541,A65,A74,3,A91,A101,1,A123,110,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1378,A62,A73,2,A93,A101,2,A121,111,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3407,A62,A75,4,A94,A101,1,A122,112,A143,A152,1,A174,1,A191,A202,1
A11,22,A32,A41,1764,A61,A72,3,A91,A101,2,A123,113,A142,A151,1,A173,1,A191,A201,2
A13,19,A30,A42,1275,A65,A74,2,A93,A101,1,A121,114,A141,A151,1,A172,1,A191,A202,1
A14,17,A32,A46,1486,A62,A73,4,A94,A101,2,A122,115,A142,A151,1,A172,1,A191,A201,2
A12,34,A34,A40,2648,A61,A75,3,A91,A101,1,A123,116,A143,A152,1,A174,1,A191,A202,1
A11,28,A32,A41,2152,A62,A72,2,A93,A101,2,A121,117,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1339,A65,A74,4,A94,A101,1,A122,118,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1660,A61,A73,3,A91,A101,2,A123,119,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3120,A62,A75,2,A93,A101,1,A121,120,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1691,A61,A72,4,A94,A101,2,A122,121,A142,A151,1,A173,1,A191,A201,2
A13,29,A30,A42,1199,A65,A74,3,A91,A101,1,A123,122,A141,A151,1,A172,1,A191,A202,1
A14,11,A32,A46,1314,A62,A73,2,A93,A101,2,A121,123,A142,A151,1,A172,1,A191,A201,2
A12,24,A34,A40,3536,A62,A75,4,A94,A101,1,A122,124,A143,A152,1,A174,1,A191,A202,1
A11,20,A32,A41,1819,A61,A72,3,A91,A101,2,A123,125,A142,A151,1,A173,1,A191,A201,2
A13,32,A30,A42,1256,A65,A74,2,A93,A101,1,A121,126,A141,A151,1,A172,1,A191,A202,1
A14,12,A32,A46,1735,A62,A73,4,A94,A101,2,A122,127,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,2783,A61,A75,3,A91,A101,1,A123,128,A143,A152,1,A174,1,A191,A202,1
A11,31,A32,A41,1982,A62,A72,2,A93,A101,2,A121,129,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1490,A65,A74,4,A94,A101,1,A122,130,A141,A151,1,A172,1,A191,A202,1
A14,13,A32,A46,1453,A61,A73,3,A91,A101,2,A123,131,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3278,A62,A75,2,A93,A101,1,A121,132,A143,A152,1,A174,1,A191,A202,1
A11,27,A32,A41,1717,A62,A72,4,A94,A101,2,A122,133,A142,A151,1,A173,1,A191,A201,2
A13,19,A30,A42,1367,A65,A74,3,A91,A101,1,A123,134,A141,A151,1,A172,1,A191,A202,1
A14,10,A32,A46,1341,A61,A73,2,A93,A101,2,A121,135,A142,A151,1,A172,1,A191,A201,2
A12,26,A34,A40,3564,A62,A75,4,A94,A101,1,A122,136,A143,A152,1,A174,1,A191,A202,1
A11,23,A32,A41,1865,A61,A72,3,A91,A101,2,A123,137,A142,A151,1,A173,1,A191,A201,2
A13,28,A30,A42,1532,A65,A74,2,A93,A101,1,A121,138,A141,A151,1,A172,1,A191,A202,1
A14,15,A32,A46,1698,A62,A73,4,A94,A101,2,A122,139,A142,A151,1,A172,1,A191,A201,2
A12,30,A34,A40,2641,A61,A75,3,A91,A101,1,A123,140,A143,A152,1,A174,1,A191,A202,1
A11,24,A32,A41,2115,A62,A72,2,A93,A101,2,A121,141,A142,A151,1,A173,1,A191,A201,2
A13,21,A30,A42,1239,A65,A74,4,A94,A101,1,A122,142,A141,A151,1,A172,1,A191,A202,1
A14,17,A32,A46,1405,A61,A73,3,A91,A101,2,A123,143,A142,A151,1,A172,1,A191,A201,2
A12,27,A34,A40,3362,A62,A75,2,A93,A101,1,A121,144,A143,A152,1,A174,1,A191,A202,1
A11,29,A32,A41,1783,A62,A72,4,A94,A101,2,A122,145,A142,A151,1,A173,1,A191,A201,2
A13,23,A30,A42,1324,A65,A74,3,A91,A101,1,A123,146,A141,A151,1,A172,1,A191,A202,1
A14,11,A32,A46,1523,A61,A73,2,A93,A101,2,A121,147,A142,A151,1,A172,1,A191,A201,2
A12,28,A34,A40,3471,A62,A75,4,A94,A101,1,A122,148,A143,A152,1,A174,1,A191,A202,1
A11,25,A32,A41,1638,A61,A72,3,A91,A101,2,A123,149,A142,A151,1,A173,1,A191,A201,2
A13,31,A30,A42,1447,A65,A74,2,A93,A101,1,A121,150,A141,A151,1,A172,1,A191,A202,1
A14,18,A32,A46,1681,A62,A73,4,A94,A101,2,A122,151,A142,A151,1,A172,1,A191,A201,2
A12,25,A34,A40,2893,A61,A75,3,A91,A101,1,A123,152,A143,A152,1,A174,1,A191,A202,1
A11,30,A32,A41,1962,A62,A72,2,A93,A101,2,A121,153,A142,A151,1,A173,1,A191,A201,2
A13,20,A30,A42,1305,A65,A74,4,A94,A101,1,A122,154,A141,A151,1,A172,1,A191,A202,1
A14,14,A32,A46,1462,A61,A73,3,A91,A101,2,A123,155,A142,A151,1,A172,1,A191,A201,2
A12,29,A34,A40,3175,A62,A75,2,A93,A101,1,A121,156,A143,A152,1,A174,1,A191,A202,1
A11,26,A32,A41,1809,A61,A72,4,A94,A101,2,A122,157,A142,A151,1,A173,1,A191,A201,2
