Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,target
A13,20,A32,A43,2670,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1507,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4378,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3064,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3953,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2726,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1865,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3512,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3020,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3680,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A14,14,A34,A41,1523,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4317,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2930,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3963,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2588,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1845,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3784,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3248,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3642,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2673,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1508,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4373,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3066,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3952,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2730,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1872,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3520,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3018,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3665,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2747,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1529,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4323,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2938,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3966,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2583,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1843,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3789,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3263,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3623,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2676,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1515,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4382,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3071,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3945,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2727,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1870,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3514,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3024,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3676,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2738,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1518,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4316,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2942,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3957,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2587,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A12,12,A32,A40,3791,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3253,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3638,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2669,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1509,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4379,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3063,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3948,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2733,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1862,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3523,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3022,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3674,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2735,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1512,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4321,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2933,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3962,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2579,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1844,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3793,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3250,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3627,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2667,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1513,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4377,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3065,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3950,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2724,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1861,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3524,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3017,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3677,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2736,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1510,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4319,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2940,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3958,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2581,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1842,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3795,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3249,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3625,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2668,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1514,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4380,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A11,9,A34,A42,3949,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2732,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1865,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3527,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3025,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3675,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2739,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1511,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4322,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2936,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3961,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2580,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1841,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3792,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3251,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3628,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2666,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1516,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4381,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3064,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3959,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2728,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1863,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3526,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3026,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3673,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2730,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1517,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4318,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2934,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3960,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2578,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1846,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3790,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3252,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3624,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2665,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1519,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4383,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3062,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3947,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2734,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1867,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3525,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3021,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A13,21,A32,A43,2731,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1518,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4317,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2938,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3963,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2577,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1848,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3796,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3255,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3629,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2664,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1520,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4382,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3066,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3953,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2729,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1864,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3528,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3023,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3671,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2737,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1515,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4316,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2935,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3956,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2576,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1847,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3798,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3254,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3626,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2663,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1521,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4385,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3061,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3946,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2735,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1869,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3521,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3027,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3678,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2738,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1512,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4323,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2939,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3955,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2575,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A12,12,A32,A40,3791,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3253,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3627,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2661,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1522,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4384,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3065,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3945,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2736,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1866,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3523,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3024,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3672,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2732,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1514,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4315,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2937,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3958,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2574,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1845,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3797,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3256,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3623,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2667,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1513,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,16,A32,A40,4386,A63,A73,3,A91,A101,2,A123,34,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,3060,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3948,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2726,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1868,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3524,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3020,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3674,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2733,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1516,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4319,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
A13,26,A31,A41,2933,A64,A74,1,A94,A101,3,A121,44,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3952,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,23,A32,A43,2579,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,19,A34,A41,1844,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,12,A32,A40,3794,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,25,A31,A41,3258,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,8,A34,A42,3622,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,20,A32,A43,2669,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,13,A34,A41,1510,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A13,26,A31,A41,3062,A64,A74,1,A94,A101,3,A121,45,A143,A151,1,A174,2,A192,A202,1
A11,9,A34,A42,3949,A62,A72,3,A93,A101,4,A124,21,A142,A153,1,A173,1,A191,A202,2
A13,22,A32,A43,2728,A61,A73,2,A91,A101,3,A121,36,A143,A152,2,A174,1,A192,A201,1
A14,17,A34,A41,1863,A65,A72,4,A92,A103,3,A124,25,A142,A151,1,A171,1,A191,A202,2
A12,13,A32,A40,3527,A63,A73,3,A91,A101,2,A123,30,A143,A153,1,A173,1,A192,A202,1
A13,28,A31,A41,3029,A64,A74,1,A94,A101,2,A121,42,A143,A151,1,A174,2,A192,A202,2
A11,6,A34,A42,3675,A62,A72,3,A93,A101,4,A124,22,A142,A151,1,A173,1,A191,A202,1
A13,21,A32,A43,2730,A61,A73,2,A91,A101,3,A121,37,A143,A152,2,A174,1,A192,A202,2
A14,14,A34,A41,1519,A65,A71,4,A92,A103,2,A124,27,A142,A153,1,A171,1,A191,A202,1
A12,11,A32,A40,4318,A63,A73,3,A91,A101,2,A123,36,A143,A153,1,A173,1,A192,A202,2
